comparison	gene_name	logFC	CI.L	CI.R	adj.P.Val	AveExpr	P.Value	Chr	gene_id
CH vs Clean	Fbf1	-0.350646435263166	-0.663732796142465	-0.0375600743838672	0.145322185332416	5.87542404888322	0.0298344415790533	chr11	ENSMUSG00000020776
CH vs Bedding	Fbf1	-0.243439024528276	-0.504578479435866	0.0177004303793143	0.156374464468211	5.87542404888322	0.066175586111392	chr11	ENSMUSG00000020776
Bedding vs Clean	Fbh1	0.0615839113821686	-0.0853420377905393	0.208509860554876	0.900444010784656	5.85356241673669	0.394266360484676	chr2	ENSMUSG00000058594
CH vs Clean	Fbh1	-0.204129987168368	-0.370365650208009	-0.0378943241287277	0.113747990108771	5.85356241673669	0.0183665736165658	chr2	ENSMUSG00000058594
CH vs Bedding	Fbh1	-0.265713898550537	-0.404393317430531	-0.127034479670542	0.00893174738886819	5.85356241673669	0.000636800508280418	chr2	ENSMUSG00000058594
Bedding vs Clean	Fbl	-0.0269305738465331	-0.164772565289377	0.110911417596311	0.962545241720578	4.6647260885972	0.689391462845989	chr7	ENSMUSG00000046865
CH vs Clean	Fbl	0.0576276748075184	-0.0984387788972323	0.213694128512269	0.660742316650994	4.6647260885972	0.45212507866433	chr7	ENSMUSG00000046865
CH vs Bedding	Fbl	0.0845582486540515	-0.0458599155151123	0.214976412823215	0.335396907958671	4.6647260885972	0.192561215603578	chr7	ENSMUSG00000046865
Bedding vs Clean	Fblim1	0.393437929915404	0.0626899365727324	0.724185923258075	0.596082685449508	1.20801287096991	0.0218663689188573	chr4	ENSMUSG00000006219
CH vs Clean	Fblim1	0.193943434572256	-0.179147447280532	0.567034316425045	0.517240049292361	1.20801287096991	0.292844811383545	chr4	ENSMUSG00000006219
CH vs Bedding	Fblim1	-0.199494495343147	-0.509590504122071	0.110601513435776	0.339617828797702	1.20801287096991	0.195904674164278	chr4	ENSMUSG00000006219
Bedding vs Clean	Fbll1	-0.0540960146876914	-0.249421361865608	0.141229332490225	0.94180383775876	4.88671404796594	0.571709035219703	chr11	ENSMUSG00000051062
CH vs Clean	Fbll1	0.192106081901774	-0.0291692333304801	0.413381397134028	0.260073687806681	4.88671404796594	0.0855427557187501	chr11	ENSMUSG00000051062
CH vs Bedding	Fbll1	0.246202096589466	0.0612065253419838	0.431197667836947	0.0488951345504639	4.88671404796594	0.0114018996095598	chr11	ENSMUSG00000051062
Bedding vs Clean	Fbln1	0.119324000681116	-0.337675762765245	0.576323764127477	0.945831455719583	4.11998361807613	0.593669288322346	chr15	ENSMUSG00000006369
CH vs Clean	Fbln1	0.291124687919814	-0.228639168896902	0.810888544736531	0.47940662258788	4.11998361807613	0.257903007151443	chr15	ENSMUSG00000006369
CH vs Bedding	Fbln1	0.171800687238698	-0.262753383546847	0.606354758024243	0.571331520269776	4.11998361807613	0.421133183993726	chr15	ENSMUSG00000006369
Bedding vs Clean	Fbln2	0.123832781675742	-0.18312401408335	0.430789577434835	0.900444010784656	3.05073787276277	0.411962348505781	chr6	ENSMUSG00000064080
CH vs Clean	Fbln2	0.0943946531294393	-0.251572090788854	0.440361397047733	0.755357727810623	3.05073787276277	0.577385978266639	chr6	ENSMUSG00000064080
CH vs Bedding	Fbln2	-0.0294381285463028	-0.318223225682258	0.259346968589652	0.895022887462915	3.05073787276277	0.834589718138496	chr6	ENSMUSG00000064080
Bedding vs Clean	Fbln5	0.0899118987816556	-0.404577095797349	0.584400893360661	0.967213883480108	3.81714936908279	0.709768529123814	chr12	ENSMUSG00000021186
CH vs Clean	Fbln5	0.600421701771869	0.034586541532336	1.1662568620114	0.166492759388391	3.81714936908279	0.0385518490578106	chr12	ENSMUSG00000021186
CH vs Bedding	Fbln5	0.510509802990213	0.0360611357276389	0.984958470252788	0.104695812641911	3.81714936908279	0.0361513746216513	chr12	ENSMUSG00000021186
Bedding vs Clean	Fbln7	0.0339660440481797	-0.313471077513825	0.381403165610184	0.987499002998656	1.88534381186969	0.841270048942852	chr2	ENSMUSG00000027386
CH vs Clean	Fbln7	0.0564561194199844	-0.337287539888246	0.450199778728215	0.879418172285486	1.88534381186969	0.769085605142076	chr2	ENSMUSG00000027386
CH vs Bedding	Fbln7	0.0224900753718047	-0.306060454622359	0.351040605365968	0.930116311093504	1.88534381186969	0.888454042850889	chr2	ENSMUSG00000027386
Bedding vs Clean	Fbn1	-0.0420371267284736	-0.380090226485873	0.296015973028925	0.983465136874961	3.67576945480899	0.798925132543976	chr2	ENSMUSG00000027204
CH vs Clean	Fbn1	-0.294225353575982	-0.678943518718945	0.0904928115669814	0.319856289347106	3.67576945480899	0.127021411918935	chr2	ENSMUSG00000027204
CH vs Bedding	Fbn1	-0.252188226847508	-0.574435725396753	0.0700592717017366	0.237646754613684	3.67576945480899	0.11885723012089	chr2	ENSMUSG00000027204
Bedding vs Clean	Fbn2	-0.0056997765464093	-0.373852884905645	0.362453331812827	0.999210053440283	2.18076519863427	0.974687407927806	chr18	ENSMUSG00000024598
CH vs Clean	Fbn2	-0.837826202960724	-1.25764042559724	-0.418011980324203	0.0303681076881968	2.18076519863427	0.000424908427317742	chr18	ENSMUSG00000024598
CH vs Bedding	Fbn2	-0.832126426414314	-1.18501236784618	-0.479240484982453	0.00308037126155588	2.18076519863427	6.74105753945746e-05	chr18	ENSMUSG00000024598
Bedding vs Clean	Fbrs	-0.0199514075204412	-0.136935157841868	0.0970323428009852	0.968298209458449	6.06136634158323	0.727052542245109	chr7	ENSMUSG00000042423
CH vs Clean	Fbrs	-0.183437755474984	-0.31593119807424	-0.0509443128757271	0.080423957248273	6.06136634158323	0.00884786056185133	chr7	ENSMUSG00000042423
CH vs Bedding	Fbrs	-0.163486347954542	-0.273972393697281	-0.0530003022118041	0.0316351543017813	6.06136634158323	0.00560124182585496	chr7	ENSMUSG00000042423
Bedding vs Clean	Fbrsl1	-0.0547422993997202	-0.19628761052867	0.0868030117292294	0.904745219648287	6.24533965368123	0.431273706596606	chr5	ENSMUSG00000043323
CH vs Clean	Fbrsl1	-0.15112141751408	-0.311336543098485	0.009093708070325	0.21935743954643	6.24533965368123	0.0632726265090892	chr5	ENSMUSG00000043323
CH vs Bedding	Fbrsl1	-0.0963791181143598	-0.229972927879588	0.0372146916508683	0.278898195056785	6.24533965368123	0.148904620380745	chr5	ENSMUSG00000043323
Bedding vs Clean	Fbxl12	0.0686238854730519	-0.128661652157976	0.26590942310408	0.921056847465854	4.15407267149603	0.478452588682698	chr9	ENSMUSG00000066892
CH vs Clean	Fbxl12	-0.192016580018022	-0.41560044961641	0.031567289580366	0.264249495077877	4.15407267149603	0.0887499466728884	chr9	ENSMUSG00000066892
CH vs Bedding	Fbxl12	-0.260640465491074	-0.44751724989934	-0.0737636810828068	0.0407080412418022	4.15407267149603	0.00842791320723244	chr9	ENSMUSG00000066892
Bedding vs Clean	Fbxl14	-0.0526283010010014	-0.183238580677271	0.0779819786752685	0.900444010784656	5.4566379886271	0.41251511166276	chr6	ENSMUSG00000030019
CH vs Clean	Fbxl14	0.0703256607094476	-0.0776815373920753	0.21833285881097	0.558533484760887	5.4566379886271	0.335310356983534	chr6	ENSMUSG00000030019
CH vs Bedding	Fbxl14	0.122953961710449	-0.000712469068983201	0.246620392489881	0.131476632772856	5.4566379886271	0.0512234459592254	chr6	ENSMUSG00000030019
Bedding vs Clean	Fbxl15	-0.0594888468828723	-0.187452430244956	0.0684747364792114	0.889115688260758	4.14171233582289	0.34563573986139	chr19	ENSMUSG00000025226
CH vs Clean	Fbxl15	0.0952402992660213	-0.0494158453389097	0.239896443870952	0.398880560070632	4.14171233582289	0.18603062018109	chr19	ENSMUSG00000025226
CH vs Bedding	Fbxl15	0.154729146148894	0.0337795442060056	0.275678748091781	0.0574554982218979	4.14171233582289	0.0145030118018808	chr19	ENSMUSG00000025226
Bedding vs Clean	Fbxl16	0.171330230259734	-0.206662247341312	0.54932270786078	0.892300191130574	9.7195245459659	0.357484918186376	chr17	ENSMUSG00000025738
CH vs Clean	Fbxl16	0.379195751347892	-0.0495502614840548	0.807941764179838	0.25083023015746	9.7195245459659	0.0801977851265553	chr17	ENSMUSG00000025738
CH vs Bedding	Fbxl16	0.207865521088157	-0.150076820593789	0.565807862770104	0.391804281058837	9.7195245459659	0.241305670820211	chr17	ENSMUSG00000025738
Bedding vs Clean	Fbxl17	0.0857304309822577	-0.0216246355050253	0.193085497469541	0.752879825478353	5.91421446059616	0.111946137690372	chr17	ENSMUSG00000023965
CH vs Clean	Fbxl17	0.15942146889122	0.0379082785543955	0.280934659228045	0.0950212770945248	5.91421446059616	0.0124564452234967	chr17	ENSMUSG00000023965
CH vs Bedding	Fbxl17	0.0736910379089624	-0.0277368493901643	0.175118925208089	0.275197770022588	5.91421446059616	0.146184114588922	chr17	ENSMUSG00000023965
Bedding vs Clean	Fbxl18	0.0731339563483653	-0.0769462340853308	0.223214146782061	0.877975666368896	5.82879158090155	0.323362690227462	chr5	ENSMUSG00000066640
CH vs Clean	Fbxl18	-0.0888180399272676	-0.258727925617321	0.0810918457627855	0.514756923194779	5.82879158090155	0.290221250790252	chr5	ENSMUSG00000066640
CH vs Bedding	Fbxl18	-0.161951996275633	-0.30375097698869	-0.0201530155625757	0.0865742167915617	5.82879158090155	0.02703902711047	chr5	ENSMUSG00000066640
Bedding vs Clean	Fbxl19	-0.101284386718767	-0.298473498772195	0.0959047253346616	0.87257139435917	6.27304841049949	0.29844985965685	chr7	ENSMUSG00000030811
CH vs Clean	Fbxl19	-0.234704136734866	-0.457861877682615	-0.0115463957871164	0.170966155715498	6.27304841049949	0.040135644532641	chr7	ENSMUSG00000030811
CH vs Bedding	Fbxl19	-0.133419750016099	-0.319493863134546	0.0526543631023479	0.282176918128298	6.27304841049949	0.151269495551335	chr7	ENSMUSG00000030811
Bedding vs Clean	Fbxl2	-0.0435366610844028	-0.232898032181428	0.145824710012622	0.95738841012476	5.05797646976237	0.638346933900165	chr9	ENSMUSG00000032507
CH vs Clean	Fbxl2	-0.0651368111872426	-0.27889170465325	0.148618082278765	0.72451062685912	5.05797646976237	0.534094372364095	chr9	ENSMUSG00000032507
CH vs Bedding	Fbxl2	-0.0216001501028398	-0.200035459866525	0.156835159660845	0.874825163134743	5.05797646976237	0.804194771149834	chr9	ENSMUSG00000032507
Bedding vs Clean	Fbxl20	0.0912590675728433	-0.0509500188459446	0.233468153991631	0.821412386061739	5.88879526611926	0.196982005337998	chr11	ENSMUSG00000020883
CH vs Clean	Fbxl20	-0.103882712862431	-0.264867519488788	0.0571020937639264	0.408541368383286	5.88879526611926	0.194594283251566	chr11	ENSMUSG00000020883
CH vs Bedding	Fbxl20	-0.195141780435274	-0.329462416681915	-0.0608211441886335	0.0342778035031606	5.88879526611926	0.00637908077322029	chr11	ENSMUSG00000020883
Bedding vs Clean	Fbxl21	0.295838067851159	-0.0421216722308673	0.633797807933186	0.727338322330695	2.29125492541166	0.0831500667155338	chr13	ENSMUSG00000035509
CH vs Clean	Fbxl21	-0.23342253245923	-0.619764371790649	0.15291930687219	0.442439011030577	2.29125492541166	0.223488423520573	chr13	ENSMUSG00000035509
CH vs Bedding	Fbxl21	-0.529260600310389	-0.85258742917137	-0.205933771449408	0.0200627578902256	2.29125492541166	0.00258929610378125	chr13	ENSMUSG00000035509
Bedding vs Clean	Fbxl3	-0.0103974979422867	-0.141246130949837	0.120451135065264	0.991931002334144	6.52812433550476	0.870670481340746	chr14	ENSMUSG00000022124
CH vs Clean	Fbxl3	-0.185940189389421	-0.333962464590306	-0.0379179141885357	0.10668564705142	6.52812433550476	0.0161379172472998	chr14	ENSMUSG00000022124
CH vs Bedding	Fbxl3	-0.175542691447134	-0.299050666903902	-0.0520347159903665	0.0376198453623823	6.52812433550476	0.00742214897819082	chr14	ENSMUSG00000022124
Bedding vs Clean	Fbxl4	0.0338304662716578	-0.0956593836194265	0.163320316162742	0.945831455719583	4.1128444944843	0.593548396191972	chr4	ENSMUSG00000040410
CH vs Clean	Fbxl4	0.011942290764793	-0.135095505119686	0.158980086649272	0.932745227308805	4.1128444944843	0.867838383499638	chr4	ENSMUSG00000040410
CH vs Bedding	Fbxl4	-0.0218881755068647	-0.144906861374756	0.101130510361027	0.812940824993645	4.1128444944843	0.715781658017909	chr4	ENSMUSG00000040410
Bedding vs Clean	Fbxl5	0.0738994880409045	-0.0406033348685828	0.188402310950392	0.820089453376377	6.40564166212861	0.194528186252638	chr5	ENSMUSG00000039753
CH vs Clean	Fbxl5	-0.0175161059185323	-0.14704993109179	0.112017719254725	0.885981181464816	6.40564166212861	0.781859461420874	chr5	ENSMUSG00000039753
CH vs Bedding	Fbxl5	-0.0914155939594368	-0.199492357947574	0.0166611700287004	0.199484960518299	6.40564166212861	0.09336293985511	chr5	ENSMUSG00000039753
Bedding vs Clean	Fbxl6	-0.067324325403078	-0.377881053127743	0.243232402321587	0.957917380708457	4.03947606815372	0.657460793489625	chr15	ENSMUSG00000022559
CH vs Clean	Fbxl6	-0.135791739608988	-0.486065112540611	0.214481633322634	0.642324373294743	4.03947606815372	0.430075499658344	chr15	ENSMUSG00000022559
CH vs Bedding	Fbxl6	-0.0684674142059105	-0.361244329793143	0.224309501381322	0.749373111859265	4.03947606815372	0.63253709035927	chr15	ENSMUSG00000022559
Bedding vs Clean	Fbxl7	0.142279660674641	-0.151532267716942	0.436091589066225	0.878548977316889	1.36677304819866	0.326329063427888	chr15	ENSMUSG00000043556
CH vs Clean	Fbxl7	0.153383573813624	-0.181172945743717	0.487940093370966	0.575099625389865	1.36677304819866	0.352205375752868	chr15	ENSMUSG00000043556
CH vs Bedding	Fbxl7	0.011103913138983	-0.268328096241438	0.290535922519404	0.959433050239603	1.36677304819866	0.935095885518064	chr15	ENSMUSG00000043556
Bedding vs Clean	Fbxl8	-0.08102344898094	-0.363992759365581	0.2019458614037	0.939166661587923	0.184033970519946	0.558857690083382	chr8	ENSMUSG00000033313
CH vs Clean	Fbxl8	-0.0504517328516436	-0.37156226026826	0.270658794564973	0.86683016392544	0.184033970519946	0.747735828934189	chr8	ENSMUSG00000033313
CH vs Bedding	Fbxl8	0.0305717161292964	-0.237606471192983	0.298749903451575	0.881967495529127	0.184033970519946	0.815380205980632	chr8	ENSMUSG00000033313
Bedding vs Clean	Fbxl9	0.121565721110004	-0.191509977287748	0.434641419507756	0.903805926890698	0.627105459256744	0.429458637340124	chr8	ENSMUSG00000041679
CH vs Clean	Fbxl9	0.0514647963057779	-0.30350998583078	0.406439578442336	0.878033050032194	0.627105459256744	0.766590393681954	chr8	ENSMUSG00000041679
CH vs Bedding	Fbxl9	-0.0701009248042261	-0.367987076855516	0.227785227247063	0.747590794472061	0.627105459256744	0.630500184995988	chr8	ENSMUSG00000041679
Bedding vs Clean	Fbxo10	-0.0314129198768933	-0.196313889381361	0.133488049627574	0.964826911120721	5.37329377590834	0.696729677380759	chr4	ENSMUSG00000048232
CH vs Clean	Fbxo10	-0.0269903564098577	-0.214209103042428	0.160228390222712	0.878658211102606	5.37329377590834	0.767864876803447	chr4	ENSMUSG00000048232
CH vs Bedding	Fbxo10	0.00442256346703562	-0.152081536317586	0.160926663251657	0.971461929396959	5.37329377590834	0.953817855892954	chr4	ENSMUSG00000048232
Bedding vs Clean	Fbxo11	0.0370262075600269	-0.04378205355018	0.117834468670234	0.891583728747887	6.88587029646272	0.352483535711447	chr17	ENSMUSG00000005371
CH vs Clean	Fbxo11	-0.054637359527991	-0.146047318364853	0.0367725993088711	0.447899160279182	6.88587029646272	0.228320106133768	chr17	ENSMUSG00000005371
CH vs Bedding	Fbxo11	-0.0916635670880179	-0.167925514514553	-0.0154016196614827	0.0725420816770641	6.88587029646272	0.0206724265519896	chr17	ENSMUSG00000005371
Bedding vs Clean	Fbxo16	-0.0654449405726325	-0.231757066797631	0.100867185652366	0.901693656678888	3.15416976771024	0.423380523610379	chr14	ENSMUSG00000034532
CH vs Clean	Fbxo16	0.0362135295775285	-0.150876970551423	0.22330402970648	0.831246150765246	3.15416976771024	0.692113069974767	chr14	ENSMUSG00000034532
CH vs Bedding	Fbxo16	0.101658470150161	-0.055007926534071	0.258324866834393	0.334912016098619	3.15416976771024	0.192216597273695	chr14	ENSMUSG00000034532
Bedding vs Clean	Fbxo17	-0.143287244809146	-0.444947875375005	0.158373385756713	0.883821988419722	1.83648553377735	0.335465154935958	chr7	ENSMUSG00000030598
CH vs Clean	Fbxo17	0.265016001848224	-0.0773731024854087	0.607405106181858	0.315001763960076	1.83648553377735	0.122769918261363	chr7	ENSMUSG00000030598
CH vs Bedding	Fbxo17	0.408303246657371	0.121561951563153	0.695044541751588	0.0373573475274147	1.83648553377735	0.0073289287410883	chr7	ENSMUSG00000030598
Bedding vs Clean	Fbxo2	-0.126912039484725	-0.31616476371574	0.0623406847462905	0.815469648809676	6.73965739495118	0.178317150528288	chr4	ENSMUSG00000041556
CH vs Clean	Fbxo2	0.231973362350876	0.0180189350899366	0.445927789611814	0.158322487342176	6.73965739495118	0.0348783086431161	chr4	ENSMUSG00000041556
CH vs Bedding	Fbxo2	0.3588854018356	0.180351851339456	0.537418952331745	0.00700047198745585	6.73965739495118	0.000394898419805202	chr4	ENSMUSG00000041556
Bedding vs Clean	Fbxo21	-0.00393105154382489	-0.104130020700477	0.0962679176128275	0.998262179241535	7.36690520770177	0.935918782338665	chr5	ENSMUSG00000032898
CH vs Clean	Fbxo21	0.100741613676314	-0.0125390506877412	0.21402227804037	0.248672805859313	7.36690520770177	0.0786722157741546	chr5	ENSMUSG00000032898
CH vs Bedding	Fbxo21	0.104672665220139	0.0101843387374287	0.19916099170285	0.0956234511554511	7.36690520770177	0.0314658364913236	chr5	ENSMUSG00000032898
Bedding vs Clean	Fbxo22	-0.108452248335188	-0.199586164913482	-0.0173183317568931	0.596082685449508	5.54499894115224	0.0218178859133445	chr9	ENSMUSG00000032309
CH vs Clean	Fbxo22	-0.0278518639619332	-0.131078924269824	0.075375196345958	0.758400940375743	5.54499894115224	0.581598014613951	chr9	ENSMUSG00000032309
CH vs Bedding	Fbxo22	0.0806003843732546	-0.00562670665804735	0.166827475404556	0.155158698152158	5.54499894115224	0.0655068079854497	chr9	ENSMUSG00000032309
Bedding vs Clean	Fbxo25	0.0901507248999467	-0.0222721509548939	0.202573600754787	0.750513468514186	5.68254002903109	0.110545716017617	chr8	ENSMUSG00000038365
CH vs Clean	Fbxo25	-0.0117640194074369	-0.138899763919038	0.115371725104164	0.924263491246532	5.68254002903109	0.849651349789321	chr8	ENSMUSG00000038365
CH vs Bedding	Fbxo25	-0.101914744307384	-0.207995072687578	0.00416558407281109	0.144003279423801	5.68254002903109	0.0588833922487208	chr8	ENSMUSG00000038365
Bedding vs Clean	Fbxo27	-0.0309167018935947	-0.243617925188575	0.181784521401386	0.976616009812063	3.34506631135586	0.766011428424208	chr7	ENSMUSG00000037463
CH vs Clean	Fbxo27	-0.0456648428604418	-0.285908523867639	0.194578838146755	0.834265936791933	3.34506631135586	0.697360757420949	chr7	ENSMUSG00000037463
CH vs Bedding	Fbxo27	-0.0147481409668471	-0.215729122155147	0.186232840221453	0.924885119954943	3.34506631135586	0.880485364196422	chr7	ENSMUSG00000037463
Bedding vs Clean	Fbxo28	-0.0603862344555859	-0.135607040255168	0.0148345713439961	0.750168072541805	6.05142933206381	0.110170026072502	chr1	ENSMUSG00000047539
CH vs Clean	Fbxo28	-0.0392687666139366	-0.124410182180557	0.0458726489526837	0.572582614165228	6.05142933206381	0.349381428458227	chr1	ENSMUSG00000047539
CH vs Bedding	Fbxo28	0.0211174678416493	-0.049946314245033	0.0921812499283315	0.679773806346008	6.05142933206381	0.544206380578998	chr1	ENSMUSG00000047539
Bedding vs Clean	Fbxo3	-0.0364028218104231	-0.122565637116907	0.0497599934960613	0.900444010784656	6.8740862318214	0.390572177528613	chr2	ENSMUSG00000027180
